CLC; Time; ax; ay; az; gx; gy; gz; mx; my; mz; pressure; altitude; temperature; kalman; simulationApogee; servo postiton; rocketState; air brake status; igniter status; apogee detection status; sd error;s imu error; rocket error;
CLC; 322933; 0,298; -0,089; -0,944; -65,765; 13,370; 147,980; 0,825; -0,393; 1,072; 981,615; 217,070;  14; 0,000; 217,589;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 322991; 0,300; -0,035; -0,983; -67,060; 7,140; 150,150; 0,874; -0,446; 1,066; 981,718; 216,189;  14; 0,000; 217,070;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323043; 0,300; 0,014; -0,995; -66,150; 3,220; 143,535; 0,874; -0,446; 1,066; 981,691; 216,421;  14; 0,000; 216,189;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323095; 0,275; 0,093; -1,096; -62,545; -1,435; 154,315; 0,824; -0,470; 1,088; 981,691; 216,421;  14; 0,000; 216,421;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323153; 0,250; 0,113; -1,134; -54,915; -2,730; 161,980; 0,824; -0,470; 1,088; 981,743; 215,976;  14; 0,000; 216,421;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323205; 0,251; 0,108; -1,074; -48,755; -1,435; 169,960; 0,817; -0,499; 1,075; 981,769; 215,755;  14; 0,000; 215,976;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323257; 0,208; 0,123; -1,024; -41,545; -1,435; 176,435; 0,817; -0,499; 1,075; 981,791; 215,561;  14; 0,000; 215,755;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323309; 0,192; 0,088; -0,979; -33,005; 1,960; 186,900; 0,796; -0,512; 1,069; 981,791; 215,561;  14; 0,000; 215,561;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323367; 0,209; 0,019; -0,916; -29,610; 5,845; 197,505; 0,796; -0,512; 1,069; 981,812; 215,385;  14; 0,000; 215,561;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323419; 0,183; -0,036; -0,902; -29,960; 4,760; 202,055; 0,781; -0,514; 1,060; 981,929; 214,379;  14; 0,000; 215,385;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323471; 0,180; -0,072; -0,872; -31,780; 8,750; 206,465; 0,760; -0,496; 1,066; 981,929; 214,379;  14; 0,000; 214,379;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323529; 0,186; -0,157; -0,833; -33,530; 5,810; 206,010; 0,760; -0,496; 1,066; 981,931; 214,364;  14; 0,000; 214,379;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323581; 0,118; -0,179; -0,862; -39,935; 6,895; 205,345; 0,746; -0,483; 1,053; 981,987; 213,887;  14; 0,000; 214,364;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323633; 0,093; -0,254; -0,893; -49,980; 12,740; 208,460; 0,746; -0,483; 1,053; 981,987; 213,887;  14; 0,000; 213,887;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323685; 0,064; -0,293; -0,899; -57,155; 22,330; 208,320; 0,750; -0,476; 1,052; 981,958; 214,135;  14; 0,000; 213,887;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323771; 0,035; -0,251; -0,948; -61,005; 42,700; 202,125; 0,737; -0,496; 1,041; 982,059; 213,269;  14; 0,000; 214,135;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323825; 0,067; -0,213; -0,954; -56,595; 52,465; 198,730; 0,737; -0,496; 1,041; 982,034; 213,482;  14; 0,000; 213,269;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323878; 0,069; -0,221; -0,966; -50,995; 62,020; 195,720; 0,670; -0,449; 1,031; 982,034; 213,482;  14; 0,000; 213,482;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323947; 0,109; -0,188; -0,982; -40,110; 66,500; 196,315; 0,670; -0,449; 1,031; 982,094; 212,975;  14; 0,000; 213,482;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 323999; 0,172; -0,223; -0,968; -31,465; 64,995; 197,330; 0,629; -0,413; 1,010; 982,208; 211,998;  14; 0,000; 212,975;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324051; 0,211; -0,253; -0,996; -28,525; 59,885; 200,900; 0,629; -0,413; 1,010; 982,208; 211,998;  14; 0,000; 211,998;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324103; 0,229; -0,258; -0,995; -27,335; 52,850; 205,135; 0,605; -0,344; 0,977; 982,230; 211,813;  14; 0,000; 211,998;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324161; 0,213; -0,310; -1,009; -28,350; 43,190; 208,005; 0,626; -0,273; 0,959; 982,316; 211,072;  14; 0,000; 211,812;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324213; 0,168; -0,239; -1,042; -33,040; 36,610; 209,055; 0,626; -0,273; 0,959; 982,316; 211,072;  14; 0,000; 211,072;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324265; 0,122; -0,190; -1,047; -37,170; 32,445; 211,365; 0,684; -0,215; 0,959; 982,292; 211,278;  14; 0,000; 211,072;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324323; 0,061; -0,129; -1,103; -35,420; 29,750; 216,685; 0,684; -0,215; 0,959; 982,432; 210,081;  14; 0,000; 211,278;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324375; 0,033; -0,026; -1,041; -29,505; 31,325; 221,270; 0,760; -0,179; 0,961; 982,486; 209,622;  14; 0,000; 210,081;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324427; 0,025; 0,036; -1,081; -20,440; 27,790; 230,965; 0,760; -0,179; 0,961; 982,486; 209,622;  14; 0,000; 209,622;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324492; 0,087; 0,081; -1,038; -6,370; 21,140; 243,880; 0,916; -0,171; 0,971; 982,547; 209,103;  14; 0,000; 209,622;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324550; 0,108; 0,075; -0,883; 3,885; 7,210; 255,885; 0,981; -0,222; 0,970; 982,655; 208,176;  14; 0,000; 209,103;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324601; 0,049; 0,032; -1,046; 5,985; -7,875; 267,295; 0,981; -0,222; 0,970; 982,655; 208,176;  14; 0,000; 208,176;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324653; 0,058; -0,002; -1,054; 1,925; -22,225; 276,955; 1,103; -0,249; 0,973; 982,669; 208,062;  14; 0,000; 208,176;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324711; -0,003; -0,018; -1,160; -9,590; -26,250; 286,265; 1,103; -0,249; 0,973; 982,824; 206,733;  14; 0,000; 208,062;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324763; -0,043; -0,009; -1,259; -20,510; -25,585; 286,685; 1,208; -0,366; 0,941; 982,824; 206,733;  14; 0,000; 206,733;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324815; -0,095; 0,016; -1,266; -30,975; -19,215; 286,685; 1,208; -0,366; 0,941; 982,807; 206,877;  14; 0,000; 206,733;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324868; -0,051; 0,076; -1,244; -36,610; -12,040; 286,685; 1,239; -0,533; 0,926; 982,871; 206,335;  14; 0,000; 206,877;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324926; 0,003; 0,114; -1,164; -39,060; -2,450; 286,685; 1,239; -0,533; 0,926; 982,871; 206,335;  14; 0,000; 206,335;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 324989; 0,074; 0,110; -1,014; -34,825; -8,855; 286,685; 1,157; -0,703; 0,904; 982,839; 206,604;  14; 0,000; 206,335;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325041; 0,078; 0,088; -0,929; -31,500; -5,250; 286,685; 0,988; -0,804; 0,891; 982,774; 207,159;  14; 0,000; 206,604;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325099; 0,145; 0,111; -0,880; -33,180; -7,560; 286,685; 0,988; -0,804; 0,891; 982,801; 206,934;  14; 0,000; 207,159;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325151; 0,186; 0,024; -0,821; -33,600; -15,680; 286,685; 0,779; -0,810; 0,883; 982,801; 206,934;  14; 0,000; 206,934;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325203; 0,225; -0,055; -0,842; -36,085; -21,525; 286,685; 0,779; -0,810; 0,883; 982,839; 206,604;  14; 0,000; 206,934;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325261; 0,189; -0,097; -0,817; -45,605; -28,070; 286,685; 0,669; -0,712; 0,878; 982,949; 205,670;  14; 0,000; 206,604;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325313; 0,167; -0,133; -0,819; -59,640; -28,770; 286,685; 0,669; -0,712; 0,878; 982,949; 205,670;  14; 0,000; 205,670;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325365; 0,127; -0,197; -0,836; -73,675; -24,675; 286,685; 0,508; -0,554; 0,894; 982,927; 205,858;  14; 0,000; 205,670;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325418; 0,063; -0,198; -0,897; -87,955; -18,375; 286,685; 0,508; -0,363; 0,931; 983,022; 205,047;  14; 0,000; 205,858;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325476; 0,040; -0,170; -0,958; -94,850; -4,270; 286,685; 0,535; -0,363; 0,931; 983,022; 205,047;  14; 0,000; 205,047;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325553; 0,061; -0,146; -1,026; -93,345; 10,185; 286,685; 0,639; -0,237; 0,951; 983,167; 203,804;  14; 0,000; 205,047;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325605; 0,051; -0,118; -1,034; -90,790; 21,175; 286,685; 0,639; -0,237; 0,951; 983,127; 204,144;  14; 0,000; 203,804;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325663; -0,081; -0,121; -0,956; -81,340; 30,835; 286,685; 0,796; -0,204; 0,983; 983,202; 203,504;  14; 0,000; 204,144;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325715; 0,037; -0,113; -0,995; -74,725; 33,635; 286,685; 0,930; -0,243; 1,011; 983,202; 203,504;  14; 0,000; 203,504;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325767; 0,050; -0,139; -1,014; -78,050; 32,830; 286,685; 0,930; -0,243; 1,011; 983,291; 202,751;  14; 0,000; 203,504;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325819; 0,049; -0,155; -1,059; -69,195; 35,595; 286,685; 1,023; -0,360; 1,033; 983,475; 201,179;  14; 0,000; 202,751;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325877; 0,011; -0,123; -1,031; -62,755; 23,625; 286,685; 1,023; -0,360; 1,033; 983,475; 201,179;  14; 0,000; 201,179;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325929; 0,018; -0,069; -0,996; -70,665; 28,840; 286,685; 1,039; -0,504; 1,042; 983,514; 200,840;  14; 0,000; 201,179;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 325981; 0,020; -0,045; -0,966; -66,885; 32,095; 286,685; 1,039; -0,504; 1,042; 983,410; 201,734;  14; 0,000; 200,840;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326039; 0,098; 0,010; -0,950; -58,450; 36,015; 286,685; 1,014; -0,635; 1,038; 983,410; 201,734;  14; 0,000; 201,734;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326091; 0,166; -0,071; -0,958; -49,280; 28,245; 286,685; 1,014; -0,635; 1,038; 983,333; 202,386;  14; 0,000; 201,734;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326143; 0,210; -0,167; -0,964; -44,135; 21,140; 286,685; 0,791; -0,658; 1,037; 983,513; 200,854;  14; 0,000; 202,386;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326195; 0,195; -0,191; -1,016; -46,865; 13,020; 286,685; 0,791; -0,658; 1,037; 983,513; 200,854;  14; 0,000; 200,854;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326253; 0,164; -0,256; -1,043; -55,405; 9,590; 286,685; 0,670; -0,583; 1,026; 983,544; 200,583;  14; 0,000; 200,854;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326305; 0,115; -0,233; -1,078; -59,815; 11,515; 286,685; 0,622; -0,467; 1,004; 983,628; 199,873;  14; 0,000; 200,583;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326369; 0,054; -0,206; -1,107; -70,210; 18,095; 286,685; 0,622; -0,467; 1,004; 983,628; 199,873;  14; 0,000; 199,873;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326427; 0,061; -0,140; -1,108; -57,540; 21,840; 286,685; 0,634; -0,367; 1,009; 983,658; 199,614;  14; 0,000; 199,873;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326479; 0,104; -0,105; -1,050; -50,085; 23,485; 286,685; 0,634; -0,367; 1,009; 983,634; 199,820;  14; 0,000; 199,614;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326531; 0,129; -0,134; -1,035; -41,685; 21,350; 286,685; 0,706; -0,289; 1,021; 983,634; 199,820;  14; 0,000; 199,820;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326589; 0,124; -0,154; -1,040; -37,625; 11,305; 286,685; 0,808; -0,252; 1,020; 983,695; 199,302;  14; 0,000; 199,820;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326641; 0,103; -0,190; -1,005; -39,235; 5,110; 286,685; 0,808; -0,252; 1,020; 983,765; 198,704;  14; 0,000; 199,302;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326693; 0,023; -0,123; -1,025; -45,465; 1,330; 286,685; 0,954; -0,274; 1,026; 983,774; 198,620;  14; 0,000; 198,704;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326745; -0,010; -0,090; -1,042; -52,850; 0,105; 286,685; 0,954; -0,274; 1,026; 983,774; 198,620;  14; 0,000; 198,620;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326812; -0,006; -0,023; -1,009; -56,070; -1,855; 286,685; 1,070; -0,392; 1,031; 983,885; 197,678;  14; 0,000; 198,620;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326866; 0,027; 0,059; -1,001; -62,160; 3,780; 286,685; 1,070; -0,392; 1,031; 984,010; 196,605;  14; 0,000; 197,678;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326918; 0,047; 0,096; -0,998; -51,765; 2,065; 286,685; 1,064; -0,492; 1,050; 984,010; 196,605;  14; 0,000; 196,605;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 326975; 0,131; 0,083; -0,971; -46,900; -3,500; 286,685; 1,064; -0,492; 1,050; 984,027; 196,466;  14; 0,000; 196,605;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327026; 0,175; 0,044; -0,969; -49,630; -9,555; 286,685; 1,011; -0,607; 1,026; 984,009; 196,618;  14; 0,000; 196,466;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327078; 0,196; -0,027; -0,935; -54,390; -17,395; 286,685; 0,906; -0,673; 1,007; 984,009; 196,618;  14; 0,000; 196,618;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327130; 0,194; -0,056; -0,966; -64,225; -23,275; 286,685; 0,906; -0,673; 1,007; 983,964; 196,999;  14; 0,000; 196,618;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327188; 0,155; -0,048; -0,996; -75,635; -21,840; 286,685; 0,779; -0,690; 1,001; 984,030; 196,436;  14; 0,000; 196,999;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327240; 0,121; -0,025; -0,978; -84,105; -7,455; 286,685; 0,779; -0,690; 1,001; 984,030; 196,436;  14; 0,000; 196,436;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327292; 0,127; -0,003; -0,964; -84,035; 1,295; 286,685; 0,660; -0,650; 0,979; 984,021; 196,514;  14; 0,000; 196,436;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327350; 0,170; 0,000; -0,959; -78,785; 12,145; 286,685; 0,660; -0,650; 0,979; 984,177; 195,186;  14; 0,000; 196,514;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327402; 0,205; -0,013; -0,940; -69,265; 15,785; 286,685; 0,569; -0,555; 0,964; 984,177; 195,186;  14; 0,000; 195,186;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327454; 0,221; -0,051; -0,965; -61,355; 15,575; 286,685; 0,569; -0,555; 0,964; 984,226; 194,770;  14; 0,000; 195,186;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327506; 0,205; -0,090; -0,915; -57,295; 11,200; 286,685; 0,588; -0,416; 0,957; 984,186; 195,107;  14; 0,000; 194,770;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327564; 0,162; -0,162; -0,915; -56,350; 7,455; 286,685; 0,621; -0,318; 0,953; 984,186; 195,107;  14; 0,000; 195,107;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327615; 0,089; -0,161; -0,936; -56,665; 7,595; 286,685; 0,621; -0,318; 0,953; 984,179; 195,166;  14; 0,000; 195,107;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327667; 0,044; -0,154; -0,867; -57,785; 8,085; 286,685; 0,743; -0,209; 0,988; 984,284; 194,274;  14; 0,000; 195,166;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327724; -0,007; -0,113; -0,866; -56,875; 14,280; 286,685; 0,743; -0,209; 0,988; 984,284; 194,274;  14; 0,000; 194,274;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327788; -0,022; -0,116; -0,812; -50,085; 17,220; 286,685; 0,887; -0,205; 0,994; 984,308; 194,068;  14; 0,000; 194,274;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327840; -0,027; -0,090; -0,864; -45,920; 19,110; 286,685; 0,887; -0,205; 0,994; 984,326; 193,910;  14; 0,000; 194,068;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327892; -0,034; -0,069; -0,868; -42,595; 15,330; 286,685; 1,014; -0,273; 1,018; 984,469; 192,693;  14; 0,000; 193,910;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 327950; -0,029; -0,079; -0,889; -42,315; 12,495; 286,685; 1,014; -0,273; 1,018; 984,469; 192,693;  14; 0,000; 192,693;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328002; -0,039; -0,065; -0,931; -40,705; 7,490; 286,685; 1,089; -0,390; 1,017; 984,474; 192,654;  14; 0,000; 192,693;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328054; -0,047; -0,023; -0,912; -41,195; 5,320; 286,685; 1,084; -0,528; 1,023; 984,664; 191,034;  14; 0,000; 192,654;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328149; -0,035; -0,016; -0,937; -36,015; 3,640; 286,685; 1,012; -0,641; 1,019; 984,633; 191,298;  14; 0,000; 191,034;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328201; 0,014; -0,029; -0,934; -47,670; 0,000; 286,685; 1,012; -0,641; 1,019; 984,633; 191,298;  14; 0,000; 191,298;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328253; 0,030; 0,008; -0,956; -49,315; 9,870; 286,685; 0,937; -0,709; 1,007; 984,663; 191,038;  14; 0,000; 191,298;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328310; 0,101; -0,006; -0,962; -47,460; 8,155; 286,685; 0,937; -0,709; 1,007; 984,568; 191,848;  14; 0,000; 191,038;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328362; 0,081; -0,061; -0,945; -50,120; 6,860; 286,685; 0,719; -0,694; 0,995; 984,568; 191,848;  14; 0,000; 191,848;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328414; 0,007; -0,049; -0,948; -51,275; 8,960; 286,685; 0,719; -0,694; 0,995; 984,622; 191,392;  14; 0,000; 191,848;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328466; 0,147; -0,070; -0,951; -53,830; 8,295; 286,685; 0,604; -0,573; 0,997; 984,744; 190,347;  14; 0,000; 191,392;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328523; 0,159; -0,163; -0,943; -53,305; 13,860; 286,685; 0,604; -0,573; 0,997; 984,744; 190,347;  14; 0,000; 190,347;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328575; 0,154; -0,131; -0,935; -52,710; 12,740; 286,685; 0,572; -0,432; 0,980; 984,780; 190,044;  14; 0,000; 190,347;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328627; 0,128; -0,169; -0,933; -54,040; 14,770; 286,685; 0,572; -0,432; 0,980; 984,817; 189,726;  14; 0,000; 190,044;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328685; 0,107; -0,207; -0,940; -55,720; 14,770; 286,685; 0,618; -0,293; 0,973; 984,817; 189,726;  14; 0,000; 189,726;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328737; 0,103; -0,252; -0,953; -55,020; 15,295; 286,685; 0,732; -0,215; 0,994; 984,751; 190,286;  14; 0,000; 189,726;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328789; 0,101; -0,273; -0,960; -54,845; 14,735; 286,685; 0,732; -0,215; 0,994; 984,842; 189,509;  14; 0,000; 190,286;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328853; 0,065; -0,286; -0,977; -57,435; 18,235; 286,685; 0,874; -0,213; 1,008; 984,842; 189,516;  14; 0,000; 189,509;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328911; 0,006; -0,249; -0,981; -58,205; 25,060; 286,685; 0,874; -0,213; 1,008; 984,842; 189,516;  14; 0,000; 189,516;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 328963; 0,008; -0,237; -0,959; -57,225; 28,805; 286,685; 0,996; -0,275; 1,028; 985,059; 187,665;  14; 0,000; 189,516;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329015; -0,016; -0,181; -0,935; -56,315; 32,585; 286,685; 0,996; -0,275; 1,028; 985,083; 187,461;  14; 0,000; 187,665;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329073; -0,017; -0,169; -0,971; -55,265; 33,775; 286,685; 1,116; -0,408; 1,046; 985,083; 187,461;  14; 0,000; 187,461;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329125; -0,002; -0,180; -0,972; -61,285; 32,655; 286,685; 1,030; -0,527; 1,054; 985,107; 187,253;  14; 0,000; 187,461;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329177; 0,004; -0,126; -0,992; -52,815; 28,000; 286,685; 1,030; -0,527; 1,054; 985,322; 185,422;  14; 0,000; 187,253;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329229; 0,011; -0,091; -1,005; -52,290; 29,015; 286,685; 0,947; -0,608; 1,050; 985,322; 185,422;  14; 0,000; 185,421;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329287; 0,050; -0,051; -1,032; -50,610; 27,650; 286,685; 0,947; -0,608; 1,050; 985,424; 184,552;  14; 0,000; 185,421;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329339; 0,077; -0,069; -1,028; -50,540; 27,370; 286,685; 0,827; -0,640; 1,027; 985,417; 184,614;  14; 0,000; 184,551;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329391; 0,123; -0,018; -1,048; -47,950; 26,110; 286,685; 0,827; -0,640; 1,027; 985,417; 184,614;  14; 0,000; 184,614;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329449; 0,146; -0,020; -1,002; -43,715; 22,750; 286,685; 0,697; -0,604; 1,018; 985,397; 184,776;  14; 0,000; 184,614;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329501; 0,170; -0,019; -0,998; -42,385; 18,165; 286,685; 0,697; -0,604; 1,018; 985,322; 185,424;  14; 0,000; 184,776;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329553; 0,241; -0,056; -0,875; -42,945; 11,410; 286,685; 0,616; -0,509; 1,010; 985,322; 185,424;  14; 0,000; 185,424;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329611; 0,264; -0,244; -1,020; -45,885; 2,170; 286,685; 0,615; -0,397; 1,010; 985,366; 185,043;  14; 0,000; 185,424;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329663; 0,278; -0,177; -0,976; -50,225; -2,695; 286,685; 0,615; -0,397; 1,010; 985,501; 183,896;  14; 0,000; 185,043;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329715; 0,247; -0,111; -0,960; -51,975; -4,935; 286,685; 0,698; -0,312; 1,013; 985,501; 183,896;  14; 0,000; 183,896;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329767; 0,190; -0,163; -0,978; -58,415; -6,930; 286,685; 0,698; -0,312; 1,013; 985,566; 183,340;  14; 0,000; 183,896;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329858; 0,198; -0,140; -0,980; -64,505; -4,445; 286,685; 0,844; -0,301; 1,031; 985,549; 183,482;  14; 0,000; 183,340;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329912; 0,188; -0,127; -0,954; -64,855; -9,800; 286,685; 0,908; -0,312; 1,061; 985,622; 182,860;  14; 0,000; 183,482;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 329964; 0,208; -0,119; -0,970; -67,585; -9,940; 286,685; 0,908; -0,312; 1,061; 985,622; 182,860;  14; 0,000; 182,860;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330022; 0,109; -0,142; -0,982; -69,965; -12,565; 286,685; 0,984; -0,391; 1,060; 985,634; 182,762;  14; 0,000; 182,860;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330074; 0,102; -0,086; -1,021; -74,060; -9,765; 286,685; 0,984; -0,391; 1,060; 985,731; 181,936;  14; 0,000; 182,762;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330126; 0,067; -0,046; -1,021; -78,435; -8,890; 286,685; 1,005; -0,501; 1,052; 985,731; 181,936;  14; 0,000; 181,936;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330178; 0,044; -0,016; -0,997; -79,800; -4,235; 286,685; 1,005; -0,501; 1,052; 985,791; 181,426;  14; 0,000; 181,936;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330236; 0,054; 0,004; -1,005; -81,270; 1,610; 286,685; 0,951; -0,614; 1,034; 986,005; 179,598;  14; 0,000; 181,426;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330287; 0,056; 0,051; -1,007; -78,540; 2,905; 286,685; 0,951; -0,614; 1,034; 986,005; 179,598;  14; 0,000; 179,598;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330339; 0,079; 0,057; -0,966; -74,515; 5,705; 286,685; 0,839; -0,678; 1,011; 986,116; 178,656;  14; 0,000; 179,598;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330396; 0,110; 0,079; -0,958; -71,295; 8,365; 286,685; 0,706; -0,669; 0,997; 986,081; 178,953;  14; 0,000; 178,656;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 330448; 0,141; 0,049; -0,941; -68,810; 6,440; 286,685; 0,706; -0,669; 0,997; 986,081; 178,953;  14; 0,000; 178,953;   0; 3; 0; 0; 1; 0; 0; 0;
